Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,total
6129,10/09/20,8:00 AM,Mizoram,-,-,750,0,1192,1
6130,10/09/20,8:00 AM,Nagaland,-,-,3787,10,4375,1
6131,10/09/20,8:00 AM,Odisha,-,-,105295,580,135130,1
6132,10/09/20,8:00 AM,Puducherry,-,-,12967,347,18084,1
6133,10/09/20,8:00 AM,Punjab,-,-,50558,2061,69684,1
6134,10/09/20,8:00 AM,Rajasthan,-,-,79450,1178,95736,1
6135,10/09/20,8:00 AM,Sikkim,-,-,1429,7,1989,1
6136,10/09/20,8:00 AM,Tamil Nadu,-,-,423231,8090,480524,1
6137,10/09/20,8:00 AM,Telengana,-,-,117143,927,150176,1
6138,10/09/20,8:00 AM,Tripura,-,-,9993,173,17252,1
6139,10/09/20,8:00 AM,Uttarakhand,-,-,18262,372,27211,1
6140,10/09/20,8:00 AM,Uttar Pradesh,-,-,216901,4112,285041,1
6141,10/09/20,8:00 AM,West Bengal,-,-,162992,3730,190063,1
6142,11/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3121,51,3465,1
6143,11/09/20,8:00 AM,Andhra Pradesh,-,-,435647,4702,537687,1
6144,11/09/20,8:00 AM,Arunachal Pradesh,-,-,4005,9,5672,1
6145,11/09/20,8:00 AM,Assam,-,-,105701,414,135805,1
6146,11/09/20,8:00 AM,Bihar,-,-,137544,785,153568,1
6147,11/09/20,8:00 AM,Chandigarh,-,-,4331,83,6987,1
6148,11/09/20,8:00 AM,Chhattisgarh,-,-,25855,493,55680,1
6149,11/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2375,2,2671,1
6150,11/09/20,8:00 AM,Delhi,-,-,175400,4666,205482,1
6151,11/09/20,8:00 AM,Goa,-,-,17592,268,22890,1
6152,11/09/20,8:00 AM,Gujarat,-,-,90103,3164,109465,1
6153,11/09/20,8:00 AM,Haryana,-,-,66705,907,85944,1
6154,11/09/20,8:00 AM,Himachal Pradesh,-,-,5677,66,8466,1
6155,11/09/20,8:00 AM,Jammu and Kashmir,-,-,34215,845,49134,1
6156,11/09/20,8:00 AM,Jharkhand,-,-,42115,517,58079,1
6157,11/09/20,8:00 AM,Karnataka,-,-,322454,6937,430947,1
6158,11/09/20,8:00 AM,Kerala,-,-,72578,396,99266,1
6159,11/09/20,8:00 AM,Ladakh,-,-,2366,36,3177,1
6160,11/09/20,8:00 AM,Madhya Pradesh,-,-,61285,1661,81379,1
6161,11/09/20,8:00 AM,Maharashtra,-,-,700715,28282,990795,1
6162,11/09/20,8:00 AM,Manipur,-,-,5793,44,7470,1
6163,11/09/20,8:00 AM,Meghalaya,-,-,1842,20,3296,1
6164,11/09/20,8:00 AM,Mizoram,-,-,750,0,1333,1
6165,11/09/20,8:00 AM,Nagaland,-,-,3792,10,4636,1
6166,11/09/20,8:00 AM,Odisha,-,-,108001,591,139121,1
6167,11/09/20,8:00 AM,Puducherry,-,-,13389,353,18536,1
6168,11/09/20,8:00 AM,Punjab,-,-,51906,2149,72143,1
6169,11/09/20,8:00 AM,Rajasthan,-,-,80482,1192,97376,1
6170,11/09/20,8:00 AM,Sikkim,-,-,1470,7,2009,1
6171,11/09/20,8:00 AM,Tamil Nadu,-,-,429416,8154,486052,1
6172,11/09/20,8:00 AM,Telengana,-,-,119467,940,152602,1
6173,11/09/20,8:00 AM,Tripura,-,-,10255,173,17811,1
6174,11/09/20,8:00 AM,Uttarakhand,-,-,18783,377,28266,1
6175,11/09/20,8:00 AM,Uttar Pradesh,-,-,221506,4206,292029,1
6176,11/09/20,8:00 AM,West Bengal,-,-,166027,3771,193175,1
6177,12/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3157,51,3494,1
6178,12/09/20,8:00 AM,Andhra Pradesh,-,-,446716,4779,547686,1
6179,12/09/20,8:00 AM,Arunachal Pradesh,-,-,4126,10,5825,1
6180,12/09/20,8:00 AM,Assam,-,-,108329,430,138339,1
6181,12/09/20,8:00 AM,Bihar,-,-,139458,797,155445,1
6182,12/09/20,8:00 AM,Chandigarh,-,-,4600,86,7292,1
6183,12/09/20,8:00 AM,Chhattisgarh,-,-,27123,519,58643,1
6184,12/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2413,2,2695,1
6185,12/09/20,8:00 AM,Delhi,-,-,178154,4687,209748,1
6186,12/09/20,8:00 AM,Goa,-,-,18065,276,23445,1
6187,12/09/20,8:00 AM,Gujarat,-,-,91343,3180,110809,1
6188,12/09/20,8:00 AM,Haryana,-,-,68525,932,88332,1
6189,12/09/20,8:00 AM,Himachal Pradesh,-,-,5839,71,8784,1
6190,12/09/20,8:00 AM,Jammu and Kashmir,-,-,34689,854,50712,1
6191,12/09/20,8:00 AM,Jharkhand,-,-,43328,532,59040,1
6192,12/09/20,8:00 AM,Karnataka,-,-,334999,7067,440411,1
6193,12/09/20,8:00 AM,Kerala,-,-,73900,410,102254,1
6194,12/09/20,8:00 AM,Ladakh,-,-,2387,38,3228,1
6195,12/09/20,8:00 AM,Madhya Pradesh,-,-,62936,1691,83619,1
6196,12/09/20,8:00 AM,Maharashtra,-,-,715023,28724,1015681,1
6197,12/09/20,8:00 AM,Manipur,-,-,6002,44,7579,1
6198,12/09/20,8:00 AM,Meghalaya,-,-,1889,24,3447,1
6199,12/09/20,8:00 AM,Mizoram,-,-,790,0,1379,1
6200,12/09/20,8:00 AM,Nagaland,-,-,3802,10,4946,1
6201,12/09/20,8:00 AM,Odisha,-,-,112062,605,143117,1
6202,12/09/20,8:00 AM,Puducherry,-,-,13783,365,19026,1
6203,12/09/20,8:00 AM,Punjab,-,-,53308,2212,74616,1
6204,12/09/20,8:00 AM,Rajasthan,-,-,81970,1207,99036,1
6205,12/09/20,8:00 AM,Sikkim,-,-,1486,8,2026,1
6206,12/09/20,8:00 AM,Tamil Nadu,-,-,435422,8231,491571,1
6207,12/09/20,8:00 AM,Telengana,-,-,121925,950,154880,1
6208,12/09/20,8:00 AM,Tripura,-,-,10734,182,18281,1
6209,12/09/20,8:00 AM,Uttarakhand,-,-,19428,388,29221,1
6210,12/09/20,8:00 AM,Uttar Pradesh,-,-,227442,4282,299045,1
6211,12/09/20,8:00 AM,West Bengal,-,-,169043,3828,196332,1
6212,13/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3202,51,3521,1
6213,13/09/20,8:00 AM,Andhra Pradesh,-,-,457008,4846,557587,1
6214,13/09/20,8:00 AM,Arunachal Pradesh,-,-,4253,10,5975,1
6215,13/09/20,8:00 AM,Assam,-,-,110885,453,140471,1
6216,13/09/20,8:00 AM,Bihar,-,-,141499,808,156703,1
6217,13/09/20,8:00 AM,Chandigarh,-,-,4864,92,7542,1
6218,13/09/20,8:00 AM,Chhattisgarh,-,-,27978,539,61763,1
6219,13/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2444,2,2725,1
6220,13/09/20,8:00 AM,Delhi,-,-,181295,4715,214069,1
6221,13/09/20,8:00 AM,Goa,-,-,18576,286,24185,1
6222,13/09/20,8:00 AM,Gujarat,-,-,92678,3195,112174,1
6223,13/09/20,8:00 AM,Haryana,-,-,70713,956,91115,1
6224,13/09/20,8:00 AM,Himachal Pradesh,-,-,5962,73,9229,1
6225,13/09/20,8:00 AM,Jammu and Kashmir,-,-,35285,864,52410,1
6226,13/09/20,8:00 AM,Jharkhand,-,-,45074,542,60460,1
6227,13/09/20,8:00 AM,Karnataka,-,-,344556,7161,449551,1
6228,13/09/20,8:00 AM,Kerala,-,-,75844,425,105139,1
6229,13/09/20,8:00 AM,Ladakh,-,-,2414,39,3294,1
6230,13/09/20,8:00 AM,Madhya Pradesh,-,-,64398,1728,85966,1
6231,13/09/20,8:00 AM,Maharashtra,-,-,728512,29115,1037765,1
6232,13/09/20,8:00 AM,Manipur,-,-,6102,45,7731,1
6233,13/09/20,8:00 AM,Meghalaya,-,-,2020,25,3615,1
6234,13/09/20,8:00 AM,Mizoram,-,-,823,0,1414,1
6235,13/09/20,8:00 AM,Nagaland,-,-,3839,10,5064,1
6236,13/09/20,8:00 AM,Odisha,-,-,115279,616,146894,1
6237,13/09/20,8:00 AM,Puducherry,-,-,14228,370,19445,1
6238,13/09/20,8:00 AM,Punjab,-,-,55385,2288,77057,1
6239,13/09/20,8:00 AM,Rajasthan,-,-,82902,1221,100705,1
6240,13/09/20,8:00 AM,Sikkim,-,-,1503,11,2055,1
6241,13/09/20,8:00 AM,Tamil Nadu,-,-,441649,8307,497066,1
6242,13/09/20,8:00 AM,Telengana,-,-,124528,961,157096,1
6243,13/09/20,8:00 AM,Tripura,-,-,11132,194,18910,1
6244,13/09/20,8:00 AM,Uttarakhand,-,-,20153,402,30336,1
6245,13/09/20,8:00 AM,Uttar Pradesh,-,-,233527,4349,305831,1
6246,13/09/20,8:00 AM,West Bengal,-,-,172085,3887,199493,1
6247,14/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3243,51,3546,1
6248,14/09/20,8:00 AM,Andhra Pradesh,-,-,467139,4912,567123,1
6249,14/09/20,8:00 AM,Arunachal Pradesh,-,-,4379,10,6121,1
6250,14/09/20,8:00 AM,Assam,-,-,113133,469,141763,1
6251,14/09/20,8:00 AM,Bihar,-,-,143350,822,158285,1
6252,14/09/20,8:00 AM,Chandigarh,-,-,5170,93,7991,1
6253,14/09/20,8:00 AM,Chhattisgarh,-,-,31931,555,63991,1
6254,14/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2488,2,2745,1
6255,14/09/20,8:00 AM,Delhi,-,-,184748,4744,218304,1
6256,14/09/20,8:00 AM,Goa,-,-,19129,290,24592,1
6257,14/09/20,8:00 AM,Gujarat,-,-,93883,3210,113500,1
6258,14/09/20,8:00 AM,Haryana,-,-,72587,975,93641,1
6259,14/09/20,8:00 AM,Himachal Pradesh,-,-,6114,77,9555,1
6260,14/09/20,8:00 AM,Jammu and Kashmir,-,-,35737,878,54096,1
6261,14/09/20,8:00 AM,Jharkhand,-,-,46583,555,61474,1
6262,14/09/20,8:00 AM,Karnataka,-,-,352958,7265,459445,1
6263,14/09/20,8:00 AM,Kerala,-,-,77699,439,108278,1
6264,14/09/20,8:00 AM,Ladakh,-,-,2436,40,3345,1
6265,14/09/20,8:00 AM,Madhya Pradesh,-,-,65998,1762,88247,1
6266,14/09/20,8:00 AM,Maharashtra,-,-,740061,29531,1060308,1
6267,14/09/20,8:00 AM,Manipur,-,-,6191,46,7875,1
6268,14/09/20,8:00 AM,Meghalaya,-,-,2075,26,3724,1
6269,14/09/20,8:00 AM,Mizoram,-,-,830,0,1428,1
6270,14/09/20,8:00 AM,Nagaland,-,-,3901,10,5083,1
6271,14/09/20,8:00 AM,Odisha,-,-,118642,626,150807,1
6272,14/09/20,8:00 AM,Puducherry,-,-,14570,385,19833,1
6273,14/09/20,8:00 AM,Punjab,-,-,57536,2356,79679,1
6274,14/09/20,8:00 AM,Rajasthan,-,-,84518,1236,102408,1
6275,14/09/20,8:00 AM,Sikkim,-,-,1505,14,2086,1
6276,14/09/20,8:00 AM,Tamil Nadu,-,-,447366,8381,502759,1
6277,14/09/20,8:00 AM,Telengana,-,-,127007,974,158513,1
6278,14/09/20,8:00 AM,Tripura,-,-,11536,200,19165,1
6279,14/09/20,8:00 AM,Uttarakhand,-,-,21040,414,31973,1
6280,14/09/20,8:00 AM,Uttar Pradesh,-,-,239485,4429,312036,1
6281,14/09/20,8:00 AM,West Bengal,-,-,175139,3945,202708,1
6282,15/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3278,52,3557,1
6283,15/09/20,8:00 AM,Andhra Pradesh,-,-,476903,4972,575079,1
6284,15/09/20,8:00 AM,Arunachal Pradesh,-,-,4531,11,6298,1
6285,15/09/20,8:00 AM,Assam,-,-,115054,482,144166,1
6286,15/09/20,8:00 AM,Bihar,-,-,145560,831,160366,1
6287,15/09/20,8:00 AM,Chandigarh,-,-,5300,98,8245,1
6288,15/09/20,8:00 AM,Chhattisgarh,-,-,33109,573,67327,1
6289,15/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2513,2,2763,1
6290,15/09/20,8:00 AM,Delhi,-,-,188122,4770,221533,1
6291,15/09/20,8:00 AM,Goa,-,-,19648,304,24898,1
6292,15/09/20,8:00 AM,Gujarat,-,-,95138,3227,114834,1
6293,15/09/20,8:00 AM,Haryana,-,-,74712,1000,96129,1
6294,15/09/20,8:00 AM,Himachal Pradesh,-,-,6182,82,9923,1
6295,15/09/20,8:00 AM,Jammu and Kashmir,-,-,36381,895,55325,1
6296,15/09/20,8:00 AM,Jharkhand,-,-,48112,561,62737,1
6297,15/09/20,8:00 AM,Karnataka,-,-,361823,7384,467689,1
6298,15/09/20,8:00 AM,Kerala,-,-,79809,454,110818,1
6299,15/09/20,8:00 AM,Ladakh,-,-,2475,41,3419,1
6300,15/09/20,8:00 AM,Madhya Pradesh,-,-,67711,1791,90730,1
6301,15/09/20,8:00 AM,Maharashtra,-,-,755850,29894,1077374,1
6302,15/09/20,8:00 AM,Manipur,-,-,6340,46,7971,1
6303,15/09/20,8:00 AM,Meghalaya,-,-,2151,27,3864,1
6304,15/09/20,8:00 AM,Mizoram,-,-,919,0,1468,1
6305,15/09/20,8:00 AM,Nagaland,-,-,3915,10,5214,1
6306,15/09/20,8:00 AM,Odisha,-,-,122024,637,155005,1
6307,15/09/20,8:00 AM,Puducherry,-,-,15027,394,20226,1
6308,15/09/20,8:00 AM,Punjab,-,-,58999,2424,82113,1
6309,15/09/20,8:00 AM,Rajasthan,-,-,86162,1250,104138,1
6310,15/09/20,8:00 AM,Sikkim,-,-,1521,16,2119,1
6311,15/09/20,8:00 AM,Tamil Nadu,-,-,453165,8434,508511,1
6312,15/09/20,8:00 AM,Telengana,-,-,129187,984,160571,1
6313,15/09/20,8:00 AM,Tripura,-,-,11925,207,19696,1
6314,15/09/20,8:00 AM,Uttarakhand,-,-,22213,429,33016,1
6315,15/09/20,8:00 AM,Uttar Pradesh,-,-,245417,4491,317195,1
6316,15/09/20,8:00 AM,West Bengal,-,-,178223,4003,205919,1
6317,16/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3318,52,3574,1
6318,16/09/20,8:00 AM,Andhra Pradesh,-,-,486531,5041,583925,1
6319,16/09/20,8:00 AM,Arunachal Pradesh,-,-,4658,13,6466,1
6320,16/09/20,8:00 AM,Assam,-,-,116903,492,146575,1
6321,16/09/20,8:00 AM,Bihar,-,-,146980,836,160871,1
6322,16/09/20,8:00 AM,Chandigarh,-,-,5502,99,8592,1
6323,16/09/20,8:00 AM,Chhattisgarh,-,-,34279,589,70777,1
6324,16/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2552,2,2783,1
6325,16/09/20,8:00 AM,Delhi,-,-,191203,4806,225796,1
6326,16/09/20,8:00 AM,Goa,-,-,20094,315,25511,1
6327,16/09/20,8:00 AM,Gujarat,-,-,96582,3244,116183,1
6328,16/09/20,8:00 AM,Haryana,-,-,77166,1026,98622,1
6329,16/09/20,8:00 AM,Himachal Pradesh,-,-,6444,90,10335,1
6330,16/09/20,8:00 AM,Jammu and Kashmir,-,-,37062,914,56654,1
6331,16/09/20,8:00 AM,Jharkhand,-,-,49750,571,64439,1
6332,16/09/20,8:00 AM,Karnataka,-,-,369229,7481,475265,1
6333,16/09/20,8:00 AM,Kerala,-,-,82341,466,114033,1
6334,16/09/20,8:00 AM,Ladakh,-,-,2517,44,3499,1
6335,16/09/20,8:00 AM,Madhya Pradesh,-,-,69613,1820,93053,1
6336,16/09/20,8:00 AM,Maharashtra,-,-,775273,30409,1097856,1
6337,16/09/20,8:00 AM,Manipur,-,-,6418,47,8210,1
6338,16/09/20,8:00 AM,Meghalaya,-,-,2190,28,4036,1
6339,16/09/20,8:00 AM,Mizoram,-,-,922,0,1480,1
6340,16/09/20,8:00 AM,Nagaland,-,-,3945,15,5229,1
6341,16/09/20,8:00 AM,Odisha,-,-,125738,645,158650,1
6342,16/09/20,8:00 AM,Puducherry,-,-,15522,405,20601,1
6343,16/09/20,8:00 AM,Punjab,-,-,60814,2514,84482,1
6344,16/09/20,8:00 AM,Rajasthan,-,-,87873,1264,105898,1
6345,16/09/20,8:00 AM,Sikkim,-,-,1690,19,2173,1
6346,16/09/20,8:00 AM,Tamil Nadu,-,-,458900,8502,514208,1
6347,16/09/20,8:00 AM,Telengana,-,-,131447,996,162844,1
6348,16/09/20,8:00 AM,Tripura,-,-,12435,217,20150,1
6349,16/09/20,8:00 AM,Uttarakhand,-,-,23230,438,34407,1
6350,16/09/20,8:00 AM,Uttar Pradesh,-,-,252097,4604,324036,1
6351,16/09/20,8:00 AM,West Bengal,-,-,181142,4062,209146,1
6352,17/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3345,52,3593,1
6353,17/09/20,8:00 AM,Andhra Pradesh,-,-,497376,5105,592760,1
6354,17/09/20,8:00 AM,Arunachal Pradesh,-,-,4787,13,6692,1
6355,17/09/20,8:00 AM,Assam,-,-,119367,511,148969,1
6356,17/09/20,8:00 AM,Bihar,-,-,148656,848,162463,1
6357,17/09/20,8:00 AM,Chandigarh,-,-,5683,104,8958,1
6358,17/09/20,8:00 AM,Chhattisgarh,-,-,35885,611,73966,1
6359,17/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2575,2,2810,1
6360,17/09/20,8:00 AM,Delhi,-,-,194516,4839,230269,1
6361,17/09/20,8:00 AM,Goa,-,-,20445,319,26139,1
6362,17/09/20,8:00 AM,Gujarat,-,-,98029,3256,117547,1
6363,17/09/20,8:00 AM,Haryana,-,-,78937,1045,101316,1
6364,17/09/20,8:00 AM,Himachal Pradesh,-,-,6558,91,10795,1
6365,17/09/20,8:00 AM,Jammu and Kashmir,-,-,37809,932,58244,1
6366,17/09/20,8:00 AM,Jharkhand,-,-,51357,579,66074,1
6367,17/09/20,8:00 AM,Karnataka,-,-,375809,7536,484990,1
6368,17/09/20,8:00 AM,Kerala,-,-,84608,480,117863,1
6369,17/09/20,8:00 AM,Ladakh,-,-,2536,46,3535,1
6370,17/09/20,8:00 AM,Madhya Pradesh,-,-,71535,1844,95515,1
6371,17/09/20,8:00 AM,Maharashtra,-,-,792832,30883,1121221,1
6372,17/09/20,8:00 AM,Manipur,-,-,6521,48,8320,1
6373,17/09/20,8:00 AM,Meghalaya,-,-,2264,29,4195,1
6374,17/09/20,8:00 AM,Mizoram,-,-,939,0,1506,1
6375,17/09/20,8:00 AM,Nagaland,-,-,3987,15,5263,1
6376,17/09/20,8:00 AM,Odisha,-,-,129859,656,162920,1
6377,17/09/20,8:00 AM,Puducherry,-,-,15923,418,21111,1
6378,17/09/20,8:00 AM,Punjab,-,-,63570,2592,87184,1
6379,17/09/20,8:00 AM,Rajasthan,-,-,89352,1279,107680,1
6380,17/09/20,8:00 AM,Sikkim,-,-,1722,19,2221,1
6381,17/09/20,8:00 AM,Tamil Nadu,-,-,464668,8559,519860,1
6382,17/09/20,8:00 AM,Telengana,-,-,133555,1005,165003,1
6383,17/09/20,8:00 AM,Tripura,-,-,12956,222,20676,1
6384,17/09/20,8:00 AM,Uttarakhand,-,-,24432,447,35947,1
6385,17/09/20,8:00 AM,Uttar Pradesh,-,-,258573,4690,330265,1
6386,17/09/20,8:00 AM,West Bengal,-,-,184113,4123,212383,1
6387,18/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3378,52,3604,1
6388,18/09/20,8:00 AM,Andhra Pradesh,-,-,508088,5177,601462,1
6389,18/09/20,8:00 AM,Arunachal Pradesh,-,-,4967,13,6851,1
6390,18/09/20,8:00 AM,Assam,-,-,121613,528,150349,1
6391,18/09/20,8:00 AM,Bihar,-,-,150040,855,164051,1
6392,18/09/20,8:00 AM,Chandigarh,-,-,6062,109,9256,1
6393,18/09/20,8:00 AM,Chhattisgarh,-,-,41111,628,77775,1
6394,18/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2608,2,2831,1
6395,18/09/20,8:00 AM,Delhi,-,-,198103,4877,234701,1
6396,18/09/20,8:00 AM,Goa,-,-,20844,327,26783,1
6397,18/09/20,8:00 AM,Gujarat,-,-,99681,3270,118926,1
6398,18/09/20,8:00 AM,Haryana,-,-,81690,1069,103773,1
6399,18/09/20,8:00 AM,Himachal Pradesh,-,-,6946,98,11190,1
6400,18/09/20,8:00 AM,Jammu and Kashmir,-,-,38521,951,59711,1
6401,18/09/20,8:00 AM,Jharkhand,-,-,52807,590,67100,1
6402,18/09/20,8:00 AM,Karnataka,-,-,383077,7629,494356,1
6403,18/09/20,8:00 AM,Kerala,-,-,87345,489,122214,1
6404,18/09/20,8:00 AM,Ladakh,-,-,2558,46,3576,1
6405,18/09/20,8:00 AM,Madhya Pradesh,-,-,74398,1877,97906,1
6406,18/09/20,8:00 AM,Maharashtra,-,-,812354,31351,1145840,1
6407,18/09/20,8:00 AM,Manipur,-,-,6538,51,8430,1
6408,18/09/20,8:00 AM,Meghalaya,-,-,2342,31,4356,1
6409,18/09/20,8:00 AM,Mizoram,-,-,949,0,1534,1
6410,18/09/20,8:00 AM,Nagaland,-,-,4098,15,5306,1
6411,18/09/20,8:00 AM,Odisha,-,-,133466,669,167161,1
6412,18/09/20,8:00 AM,Puducherry,-,-,16253,431,21428,1
6413,18/09/20,8:00 AM,Punjab,-,-,65818,2646,90032,1
6414,18/09/20,8:00 AM,Rajasthan,-,-,90685,1293,109473,1
6415,18/09/20,8:00 AM,Sikkim,-,-,1789,22,2274,1
6416,18/09/20,8:00 AM,Tamil Nadu,-,-,470192,8618,525420,1
6417,18/09/20,8:00 AM,Telengana,-,-,135357,1016,167046,1
6418,18/09/20,8:00 AM,Tripura,-,-,13559,228,20949,1
6419,18/09/20,8:00 AM,Uttarakhand,-,-,24965,460,37139,1
6420,18/09/20,8:00 AM,Uttar Pradesh,-,-,263288,4771,336294,1
6421,18/09/20,8:00 AM,West Bengal,-,-,187061,4183,215580,1
6422,19/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3414,52,3631,1
6423,19/09/20,8:00 AM,Andhra Pradesh,-,-,519891,5244,609558,1
6424,19/09/20,8:00 AM,Arunachal Pradesh,-,-,5106,13,7005,1
6425,19/09/20,8:00 AM,Assam,-,-,123687,540,152858,1
6426,19/09/20,8:00 AM,Bihar,-,-,151750,859,165218,1
6427,19/09/20,8:00 AM,Chandigarh,-,-,6415,113,9506,1
6428,19/09/20,8:00 AM,Chhattisgarh,-,-,44392,645,81617,1
6429,19/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2639,2,2859,1
6430,19/09/20,8:00 AM,Delhi,-,-,201671,4907,238828,1
6431,19/09/20,8:00 AM,Goa,-,-,21314,335,27379,1
6432,19/09/20,8:00 AM,Gujarat,-,-,100974,3286,120336,1
6433,19/09/20,8:00 AM,Haryana,-,-,83878,1092,106261,1
6434,19/09/20,8:00 AM,Himachal Pradesh,-,-,7081,111,11622,1
6435,19/09/20,8:00 AM,Jammu and Kashmir,-,-,39305,966,61041,1
6436,19/09/20,8:00 AM,Jharkhand,-,-,54052,602,68578,1
6437,19/09/20,8:00 AM,Karnataka,-,-,394026,7808,502982,1
6438,19/09/20,8:00 AM,Kerala,-,-,90085,501,126381,1
6439,19/09/20,8:00 AM,Ladakh,-,-,2600,48,3635,1
6440,19/09/20,8:00 AM,Madhya Pradesh,-,-,76952,1901,100458,1
6441,19/09/20,8:00 AM,Maharashtra,-,-,834432,31791,1167496,1
6442,19/09/20,8:00 AM,Manipur,-,-,6629,52,8607,1
6443,19/09/20,8:00 AM,Meghalaya,-,-,2437,32,4445,1
6444,19/09/20,8:00 AM,Mizoram,-,-,973,0,1548,1
6445,19/09/20,8:00 AM,Nagaland,-,-,4129,15,5357,1
6446,19/09/20,8:00 AM,Odisha,-,-,137567,682,171341,1
6447,19/09/20,8:00 AM,Puducherry,-,-,16715,462,21913,1
6448,19/09/20,8:00 AM,Punjab,-,-,68463,2708,92833,1
6449,19/09/20,8:00 AM,Rajasthan,-,-,92265,1308,111290,1
6450,19/09/20,8:00 AM,Sikkim,-,-,1857,24,2303,1
6451,19/09/20,8:00 AM,Tamil Nadu,-,-,475717,8685,530908,1
6452,19/09/20,8:00 AM,Telengana,-,-,137508,1025,169169,1
6453,19/09/20,8:00 AM,Tripura,-,-,14142,235,21484,1
6454,19/09/20,8:00 AM,Uttarakhand,-,-,26250,464,38007,1
6455,19/09/20,8:00 AM,Uttar Pradesh,-,-,270094,4869,342788,1
6456,19/09/20,8:00 AM,West Bengal,-,-,190021,4242,218772,1
6457,20/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3436,52,3644,1
6458,20/09/20,8:00 AM,Andhra Pradesh,-,-,530711,5302,617776,1
6459,20/09/20,8:00 AM,Arunachal Pradesh,-,-,5280,13,7250,1
6460,20/09/20,8:00 AM,Assam,-,-,125543,548,155453,1
6461,20/09/20,8:00 AM,Bihar,-,-,153298,861,166788,1
6462,20/09/20,8:00 AM,Chandigarh,-,-,6766,119,9796,1
6463,20/09/20,8:00 AM,Chhattisgarh,-,-,46081,664,84234,1
6464,20/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2677,2,2887,1
6465,20/09/20,8:00 AM,Delhi,-,-,205890,4945,242899,1
6466,20/09/20,8:00 AM,Goa,-,-,21760,342,28022,1
6467,20/09/20,8:00 AM,Gujarat,-,-,102444,3302,121768,1
6468,20/09/20,8:00 AM,Haryana,-,-,86150,1120,108952,1
6469,20/09/20,8:00 AM,Himachal Pradesh,-,-,7484,116,11908,1
6470,20/09/20,8:00 AM,Jammu and Kashmir,-,-,40265,987,62533,1
6471,20/09/20,8:00 AM,Jharkhand,-,-,55697,615,69860,1
6472,20/09/20,8:00 AM,Karnataka,-,-,404841,7922,511346,1
6473,20/09/20,8:00 AM,Kerala,-,-,92951,519,131005,1
6474,20/09/20,8:00 AM,Ladakh,-,-,2666,49,3708,1
6475,20/09/20,8:00 AM,Madhya Pradesh,-,-,79158,1943,103065,1
6476,20/09/20,8:00 AM,Maharashtra,-,-,857933,32216,1188015,1
6477,20/09/20,8:00 AM,Manipur,-,-,6723,55,8724,1
6478,20/09/20,8:00 AM,Meghalaya,-,-,2483,36,4557,1
6479,20/09/20,8:00 AM,Mizoram,-,-,990,0,1578,1
6480,20/09/20,8:00 AM,Nagaland,-,-,4171,15,5392,1
6481,20/09/20,8:00 AM,Odisha,-,-,141657,691,175550,1
6482,20/09/20,8:00 AM,Puducherry,-,-,17209,462,22456,1
6483,20/09/20,8:00 AM,Punjab,-,-,70373,2757,95529,1
6484,20/09/20,8:00 AM,Rajasthan,-,-,93805,1322,113124,1
6485,20/09/20,8:00 AM,Sikkim,-,-,1972,25,2423,1
6486,20/09/20,8:00 AM,Tamil Nadu,-,-,481273,8751,536477,1
6487,20/09/20,8:00 AM,Telengana,-,-,139700,1033,171306,1
6488,20/09/20,8:00 AM,Tripura,-,-,14810,239,22032,1
6489,20/09/20,8:00 AM,Uttarakhand,-,-,27142,478,40085,1
6490,20/09/20,8:00 AM,Uttar Pradesh,-,-,276690,4953,348517,1
6491,20/09/20,8:00 AM,West Bengal,-,-,193014,4298,221960,1
6492,21/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,3452,52,3651,1
6493,21/09/20,8:00 AM,Andhra Pradesh,-,-,541319,5359,625514,1
6494,21/09/20,8:00 AM,Arunachal Pradesh,-,-,5408,13,7385,1
6495,21/09/20,8:00 AM,Assam,-,-,127338,562,156680,1
6496,21/09/20,8:00 AM,Bihar,-,-,155155,864,169024,1
6497,21/09/20,8:00 AM,Chandigarh,-,-,7138,123,10082,1
